Cliente,Activos_Iniciales_millones,Ingresos_Netos_millones,Gastos_Operativos_millones,Margen_Financiero_Neto_millones,Fondos_Disponibles_millones,Depositos_Corto_Plazo_millones,Prestamos_Totales_millones,Prestamos_Morosos_millones,Activos_Finales_millones,Patrimonio_millones,Captaciones_Iniciales_millones,Captaciones_Finales_millones,Cartera_Inicial_millones,Cartera_Final_millones,Provisiones_Iniciales_millones,Provisiones_Finales_millones,Año,Liquidez_de_Corto_Plazo,Tasa_de_Morosidad,Grado_Absorción,Solvencia_Patrimonial,Porcentaje_Crecimiento_Captaciones,Porcentaje_Crecimiento_Cartera,Porcentaje_Crecimiento_Provisiones
Cliente_39,4354.452,7.029,5.621,12.964,75.181,8.961,29.614,4.323,8764.024,240.436,91.069,63.504,841.322,738.048,3.823,3.875,2013,8.390,14.598,0.434,0.027,-30.268,-12.275,1.336
Cliente_39,3187.213,5.568,4.956,1.717,22.650,3.143,24.988,4.150,9447.627,553.175,39.905,88.067,717.669,453.808,1.740,5.305,2006,7.207,16.606,2.887,0.059,120.695,-36.766,204.886
Cliente_39,8302.314,5.960,8.494,9.223,20.074,2.100,47.948,0.671,8843.530,309.959,97.821,76.907,876.884,28.324,2.420,7.617,2004,9.557,1.400,0.921,0.035,-21.380,-96.770,214.681
Cliente_39,645.211,6.228,24.303,13.074,76.103,8.260,22.660,4.389,2245.647,958.525,26.298,41.223,820.421,53.047,5.647,3.346,2003,9.213,19.369,1.859,0.427,56.753,-93.534,-40.748
Cliente_39,2036.377,9.136,20.101,13.558,93.964,3.964,26.951,3.372,9481.144,363.492,9.935,4.354,824.576,641.951,9.727,7.187,2005,23.707,12.510,1.483,0.038,-56.171,-22.148,-26.111
Cliente_39,4124.971,7.321,6.104,6.402,56.976,6.259,37.310,6.338,9231.200,812.438,82.448,86.778,698.784,630.526,8.476,8.441,2006,9.103,16.988,0.953,0.088,5.252,-9.768,-0.409
Cliente_40,6471.420,5.445,21.693,4.603,71.584,3.306,24.836,2.751,2114.457,877.059,85.450,99.525,94.484,526.489,4.548,6.348,2023,21.653,11.078,4.713,0.415,16.471,457.224,39.589
Cliente_40,6266.647,6.840,6.526,10.319,51.235,1.858,48.722,1.800,487.774,613.319,66.085,92.793,868.305,571.217,6.313,1.052,2001,27.582,3.694,0.632,1.257,40.416,-34.215,-83.332
Cliente_40,9068.541,9.736,25.996,6.566,10.929,1.529,32.382,1.043,6436.797,761.802,80.024,5.038,181.474,417.003,9.561,9.728,2000,7.149,3.220,3.959,0.118,-93.704,129.786,1.746
Cliente_40,9741.302,5.587,23.682,6.424,21.988,3.996,33.219,0.611,3232.385,264.494,6.269,36.295,169.127,77.759,8.533,6.906,2008,5.503,1.839,3.687,0.082,478.968,-54.023,-19.070
Cliente_40,1983.464,8.593,9.351,2.616,39.092,3.114,20.412,0.700,556.295,313.697,15.713,71.194,509.229,768.485,2.384,9.558,2016,12.555,3.430,3.574,0.564,353.076,50.912,300.929
Cliente_40,7012.910,7.176,15.331,4.708,72.372,9.174,30.150,5.295,708.170,892.779,23.756,49.035,273.519,677.232,1.730,3.924,2019,7.889,17.562,3.256,1.261,106.408,147.600,126.891
Cliente_40,1688.391,9.600,4.776,4.296,71.817,9.971,47.213,7.961,9519.050,316.227,4.550,49.806,891.004,887.480,8.476,7.584,2012,7.203,16.861,1.112,0.033,994.547,-0.395,-10.528
Cliente_40,4010.948,7.269,25.834,9.456,74.200,9.454,45.116,6.862,3814.528,994.571,26.762,84.738,586.092,26.936,6.936,7.609,2009,7.849,15.209,2.732,0.261,216.633,-95.404,9.704
Cliente_40,4289.605,8.368,18.402,13.656,73.761,9.705,15.277,2.841,3989.186,763.912,70.890,86.821,583.964,681.631,5.086,9.617,2012,7.600,18.599,1.348,0.191,22.472,16.725,89.062
Cliente_40,2602.318,5.593,29.861,5.860,76.249,6.384,22.693,1.447,1780.930,152.113,44.207,13.242,971.656,680.959,9.597,6.122,2021,11.944,6.376,5.096,0.085,-70.046,-29.918,-36.204
Cliente_41,9650.528,7.454,26.677,5.455,91.649,1.406,45.070,2.036,1922.821,692.114,40.105,65.324,153.270,8.866,5.375,1.572,2003,65.191,4.517,4.890,0.360,62.884,-94.215,-70.761
Cliente_41,8655.290,7.162,14.817,7.221,52.985,1.969,21.906,3.328,3439.130,868.912,30.963,44.143,702.896,630.779,6.319,9.036,2023,26.914,15.194,2.052,0.253,42.567,-10.260,42.988
Cliente_41,892.794,9.032,17.329,3.751,23.375,4.824,33.488,4.178,2321.799,965.838,13.384,62.980,963.903,713.380,6.503,4.754,2021,4.845,12.477,4.619,0.416,370.566,-25.991,-26.897
Cliente_41,8523.606,6.551,13.269,10.450,21.501,1.850,28.200,4.952,2197.804,602.286,2.374,79.211,472.018,979.507,7.108,5.260,2014,11.620,17.561,1.270,0.274,3237.010,107.515,-25.998
Cliente_41,1630.244,8.425,22.938,2.749,91.261,6.948,36.810,1.112,9090.792,487.236,12.079,19.901,859.937,848.768,8.350,5.453,2005,13.135,3.020,8.346,0.054,64.749,-1.299,-34.695
Cliente_41,7795.146,5.656,24.519,7.682,85.738,6.116,34.952,3.898,3392.191,618.881,2.573,30.791,585.641,737.341,5.391,9.451,2005,14.018,11.153,3.192,0.182,1096.859,25.903,75.301
Cliente_41,2850.074,8.328,18.802,9.629,57.078,3.280,20.603,0.229,6021.399,973.948,97.082,46.879,202.137,596.244,7.429,4.121,2012,17.400,1.111,1.953,0.162,-51.712,194.970,-44.527
Cliente_41,7525.833,9.160,13.589,8.108,36.593,3.294,48.669,1.566,8424.829,361.368,86.042,47.925,569.861,554.750,5.755,7.278,2001,11.110,3.217,1.676,0.043,-44.301,-2.652,26.462
Cliente_41,6540.989,7.563,13.354,4.715,14.296,1.736,44.854,1.912,6569.924,674.129,21.714,3.160,834.005,291.484,4.798,1.187,2002,8.235,4.263,2.832,0.103,-85.448,-65.050,-75.255
Cliente_41,1206.899,7.448,2.173,6.842,16.888,5.531,17.488,1.760,1312.455,690.603,65.214,17.444,51.871,488.009,3.843,3.592,2013,3.053,10.065,0.318,0.526,-73.250,840.808,-6.520
Cliente_42,2934.647,6.412,7.074,6.744,23.606,1.953,35.884,3.802,3730.416,801.967,80.818,90.349,305.019,544.881,4.010,2.440,2005,12.087,10.595,1.049,0.215,11.792,78.639,-39.153
Cliente_42,7114.140,8.746,2.364,9.455,72.112,6.495,23.384,0.613,6270.268,413.996,94.421,6.723,742.955,788.553,7.526,1.251,2023,11.102,2.619,0.250,0.066,-92.880,6.137,-83.377
Cliente_42,9598.074,8.335,1.526,2.250,56.385,8.039,15.511,1.253,3545.379,409.900,9.393,63.529,909.322,652.385,7.660,8.169,2009,7.014,8.076,0.678,0.116,576.343,-28.256,6.643
Cliente_42,8330.974,5.645,26.546,3.749,70.254,9.526,43.944,6.742,478.281,459.294,32.166,71.624,8.894,697.773,2.134,6.333,2022,7.375,15.342,7.080,0.960,122.671,7745.148,196.738
Cliente_42,6731.400,5.997,11.354,4.238,73.576,8.412,27.564,2.164,6509.973,852.538,98.213,66.376,280.501,887.787,9.927,3.172,2014,8.746,7.852,2.679,0.131,-32.416,216.501,-68.047
Cliente_42,7346.112,8.029,5.600,5.435,93.397,1.378,26.630,3.631,1248.373,794.813,17.268,52.458,528.264,781.782,3.555,7.967,2016,67.791,13.635,1.030,0.637,203.785,47.991,124.097
Cliente_42,7959.931,5.505,25.011,5.651,49.404,1.949,40.761,1.582,2980.313,362.413,7.085,30.277,920.530,405.101,1.835,7.539,2015,25.352,3.881,4.426,0.122,327.313,-55.993,310.738
Cliente_42,7997.751,7.080,26.939,1.177,51.142,6.669,19.813,3.035,7368.850,30.733,76.160,40.798,700.595,198.098,5.966,9.883,2023,7.668,15.317,22.892,0.004,-46.431,-71.724,65.647
Cliente_42,8445.468,9.969,1.927,13.227,85.744,8.838,42.366,3.818,4532.018,146.439,66.357,68.406,446.743,302.230,5.692,1.994,2003,9.702,9.013,0.146,0.032,3.087,-32.348,-64.969
Cliente_42,6218.802,6.518,2.846,4.379,19.984,9.199,23.653,1.262,9829.523,10.939,64.505,55.807,205.928,37.933,7.813,1.540,2004,2.172,5.335,0.650,0.001,-13.484,-81.579,-80.297
Cliente_43,8054.070,8.574,21.638,8.025,22.991,9.497,47.473,3.268,2396.990,667.554,67.374,64.748,658.596,321.111,9.818,2.633,2011,2.421,6.884,2.696,0.278,-3.898,-51.243,-73.181
Cliente_43,9890.012,8.362,25.025,6.224,21.441,4.324,22.207,2.131,5970.449,149.834,44.867,9.430,532.328,589.304,5.876,7.420,2009,4.959,9.595,4.020,0.025,-78.982,10.703,26.271
Cliente_43,5656.407,8.572,3.376,4.324,74.004,9.566,21.339,1.583,2365.675,728.136,28.460,95.562,962.414,491.982,3.568,3.682,2009,7.736,7.419,0.781,0.308,235.774,-48.880,3.196
Cliente_43,8943.495,7.598,2.804,7.733,21.645,6.414,17.323,1.415,5086.704,90.226,9.764,54.642,275.688,933.915,2.644,1.889,2015,3.374,8.169,0.363,0.018,459.597,238.758,-28.567
Cliente_43,6277.816,6.238,26.767,6.640,73.407,4.678,39.586,6.672,5044.708,625.146,17.396,76.004,206.599,340.617,7.915,2.282,2000,15.693,16.855,4.031,0.124,336.908,64.868,-71.166
Cliente_43,5333.353,6.639,14.811,6.881,87.694,2.088,10.083,1.698,9493.621,623.966,3.456,95.772,829.861,181.327,2.388,9.037,2004,42.003,16.840,2.152,0.066,2671.497,-78.150,278.431
Cliente_43,5955.894,7.912,13.939,14.000,20.625,6.146,31.901,1.124,2693.606,387.848,63.381,52.654,839.079,25.033,9.569,3.321,2004,3.356,3.523,0.996,0.144,-16.925,-97.017,-65.292
Cliente_43,3504.021,9.114,11.710,7.598,29.138,1.363,12.703,0.461,3184.046,900.344,77.388,75.305,579.973,528.374,7.107,9.474,2018,21.385,3.632,1.541,0.283,-2.691,-8.897,33.299
Cliente_43,2846.070,6.806,16.261,14.612,52.602,2.380,11.787,1.543,5531.658,339.659,31.576,50.761,85.563,382.629,1.530,9.096,2013,22.104,13.093,1.113,0.061,60.759,347.188,494.391
Cliente_43,7848.108,5.490,18.059,12.445,77.185,4.343,29.247,4.525,655.517,46.774,64.871,2.848,534.010,91.934,9.650,1.467,2001,17.771,15.472,1.451,0.071,-95.610,-82.784,-84.799
Cliente_44,290.035,7.841,28.879,4.463,16.294,8.955,36.908,6.204,9780.978,9.423,61.731,20.413,565.575,678.301,1.467,3.021,2010,1.819,16.810,6.471,0.001,-66.933,19.931,105.959
Cliente_44,6335.779,7.230,17.099,4.138,18.074,9.509,26.527,3.650,4238.779,463.230,31.015,82.291,66.295,991.959,9.449,3.501,2000,1.901,13.761,4.132,0.109,165.330,1396.275,-62.944
Cliente_44,9137.437,9.231,2.212,10.360,72.859,6.717,45.811,6.309,745.329,936.312,72.063,40.213,129.118,693.293,4.893,4.781,2022,10.848,13.773,0.214,1.256,-44.198,436.945,-2.297
Cliente_44,187.210,7.502,24.567,14.989,84.745,9.817,38.132,2.939,2500.592,445.133,24.192,87.122,65.984,533.409,9.956,5.040,2004,8.633,7.707,1.639,0.178,260.133,708.387,-49.380
Cliente_44,5541.199,8.914,28.872,12.715,75.257,7.370,40.499,6.659,1645.651,222.299,49.887,57.341,260.365,253.668,3.466,1.046,2020,10.212,16.443,2.271,0.135,14.942,-2.572,-69.811
Cliente_44,5862.141,5.712,19.001,3.585,99.894,3.457,31.525,5.272,3108.748,20.762,36.937,49.907,570.333,560.556,7.122,2.751,2000,28.895,16.722,5.300,0.007,35.114,-1.714,-61.364
Cliente_44,1015.993,7.702,19.939,12.690,89.045,6.960,41.492,3.237,6260.321,281.853,28.795,55.627,228.737,454.472,5.199,1.736,2019,12.793,7.801,1.571,0.045,93.183,98.687,-66.605
Cliente_44,7630.020,5.841,5.854,4.579,28.977,3.895,35.964,1.570,968.164,921.477,90.546,66.324,523.557,937.952,4.253,6.146,2015,7.440,4.367,1.278,0.952,-26.751,79.150,44.510
Cliente_44,6515.858,6.226,2.745,2.841,55.434,2.896,13.101,2.043,4800.184,358.463,70.990,57.005,782.470,641.325,7.831,1.228,2000,19.144,15.591,0.966,0.075,-19.700,-18.038,-84.315
Cliente_44,1256.588,9.763,27.733,8.244,82.185,9.631,11.238,1.601,8080.783,90.877,21.700,68.556,192.660,943.131,8.954,7.637,2000,8.533,14.244,3.364,0.011,215.933,389.532,-14.711
Cliente_45,5925.715,9.718,25.583,4.776,89.194,1.608,33.347,1.838,9210.215,476.249,87.734,81.651,440.968,847.687,4.045,7.398,2001,55.473,5.510,5.356,0.052,-6.934,92.233,82.884
Cliente_45,6263.345,8.879,2.886,6.031,65.731,8.105,31.646,5.242,7631.061,692.149,91.144,80.920,631.703,246.718,2.892,2.066,2001,8.110,16.564,0.478,0.091,-11.217,-60.944,-28.550
Cliente_45,3343.691,8.098,4.699,1.890,40.565,2.743,15.825,1.840,5873.671,467.935,50.097,38.215,912.796,196.792,5.106,8.945,2004,14.791,11.630,2.487,0.080,-23.718,-78.441,75.182
Cliente_45,2504.844,8.820,27.654,11.403,94.383,6.159,28.781,0.586,8544.500,692.721,92.075,40.631,360.549,176.901,4.327,2.177,2009,15.325,2.038,2.425,0.081,-55.872,-50.936,-49.682
Cliente_45,1079.299,8.127,13.816,3.880,80.464,6.736,34.133,2.571,2942.533,852.157,64.238,82.782,975.334,262.527,4.351,2.707,2018,11.945,7.533,3.561,0.290,28.868,-73.083,-37.792
Cliente_45,2384.354,7.895,9.743,9.194,50.867,3.307,21.643,4.232,1486.521,566.531,69.629,1.666,199.924,102.089,2.542,5.793,2013,15.384,19.554,1.060,0.381,-97.608,-48.936,127.870
Cliente_45,3408.679,5.428,19.159,10.066,39.537,4.789,48.811,6.429,2472.469,336.325,47.187,1.979,284.817,831.614,5.742,7.249,2016,8.256,13.171,1.903,0.136,-95.805,191.982,26.241
Cliente_45,545.274,5.303,2.908,0.654,27.323,7.522,30.707,1.481,6294.962,300.332,22.101,36.431,219.726,138.106,8.191,3.862,2020,3.633,4.824,4.448,0.048,64.840,-37.146,-52.857
Cliente_45,3336.551,5.167,20.649,6.067,19.242,5.002,36.307,0.835,2801.453,329.290,48.594,55.914,262.737,655.214,6.609,4.866,2011,3.847,2.300,3.404,0.118,15.065,149.380,-26.373
Cliente_45,7941.317,6.566,17.218,12.030,63.566,3.188,15.784,0.726,1265.459,105.743,77.066,15.098,175.110,885.127,4.903,6.725,2009,19.937,4.598,1.431,0.084,-80.409,405.468,37.154
Cliente_46,5083.187,8.756,19.505,2.780,40.274,9.113,38.226,3.315,688.561,749.388,77.243,81.230,785.572,205.000,5.976,1.630,2010,4.419,8.672,7.017,1.088,5.161,-73.904,-72.728
Cliente_46,5841.238,6.871,23.928,12.715,50.604,3.651,49.920,4.348,9551.013,474.964,70.096,83.596,922.222,391.246,1.289,1.517,2006,13.861,8.709,1.882,0.050,19.258,-57.576,17.737
Cliente_46,4890.417,7.594,19.842,4.191,48.926,5.516,49.936,6.002,8657.129,516.310,21.749,34.642,154.538,534.956,7.201,5.667,2021,8.870,12.019,4.735,0.060,59.284,246.166,-21.308
Cliente_46,7273.258,5.895,7.009,1.729,43.076,5.920,40.095,5.393,1300.193,786.189,45.547,42.496,952.685,189.150,5.398,2.546,2010,7.277,13.451,4.054,0.605,-6.700,-80.146,-52.822
Cliente_46,7846.868,8.562,26.952,11.399,54.779,1.703,39.593,3.947,2057.564,757.864,56.286,68.891,330.920,109.530,2.680,8.737,2008,32.158,9.968,2.364,0.368,22.393,-66.901,225.993
Cliente_46,7910.181,7.627,14.110,4.778,34.572,3.488,46.495,4.994,4322.575,722.788,38.095,40.934,630.209,569.945,1.625,4.698,2009,9.912,10.740,2.953,0.167,7.450,-9.563,189.018
Cliente_46,6149.250,7.416,7.797,8.023,12.225,3.050,10.341,1.599,7097.006,461.940,58.173,78.086,603.400,452.084,9.667,2.413,2023,4.009,15.462,0.972,0.065,34.229,-25.077,-75.035
Cliente_46,1675.168,9.779,7.339,3.838,49.752,2.067,21.979,0.843,4748.325,792.123,13.706,54.223,608.229,894.849,3.554,1.997,2021,24.066,3.836,1.912,0.167,295.607,47.124,-43.824
Cliente_46,3881.770,7.369,13.326,1.097,33.906,4.242,42.892,3.668,6037.491,313.762,94.392,33.282,867.078,94.148,3.097,5.828,2008,7.993,8.553,12.152,0.052,-64.741,-89.142,88.163
Cliente_46,8824.338,7.906,11.935,7.928,16.830,5.914,41.325,2.195,9391.603,188.659,1.958,3.301,980.192,105.209,6.936,5.304,2006,2.846,5.312,1.506,0.020,68.540,-89.267,-23.527
Cliente_47,5875.332,9.552,9.626,8.745,75.017,5.058,28.570,3.581,6876.563,714.698,69.344,3.766,44.968,106.779,1.395,3.267,2012,14.830,12.533,1.101,0.104,-94.568,137.454,134.151
Cliente_47,5025.248,9.396,18.778,6.206,29.553,3.275,28.454,1.243,9780.237,892.795,44.955,2.441,512.988,324.044,8.969,1.853,2001,9.024,4.367,3.026,0.091,-94.569,-36.832,-79.344
Cliente_47,6848.674,7.301,24.490,14.212,54.414,5.555,13.302,0.447,6664.040,532.767,60.222,82.232,815.809,15.980,4.700,3.919,2000,9.796,3.359,1.723,0.080,36.548,-98.041,-16.611
Cliente_47,2755.134,7.881,6.079,3.976,99.315,5.160,36.281,5.474,676.067,442.616,5.818,68.316,323.357,654.339,7.908,6.678,2008,19.249,15.087,1.529,0.655,1074.257,102.358,-15.555
Cliente_47,75.426,8.686,8.225,13.123,59.754,1.659,38.543,1.619,177.470,48.708,38.362,7.254,627.160,12.969,5.496,4.497,2003,36.023,4.201,0.627,0.274,-81.091,-97.932,-18.178
Cliente_47,1427.777,6.440,27.099,4.470,99.578,7.250,27.509,3.784,9121.120,635.156,20.972,95.916,625.049,213.555,9.914,9.321,2022,13.734,13.756,6.063,0.070,357.350,-65.834,-5.984
Cliente_47,640.636,9.405,22.264,9.607,16.888,7.748,28.832,0.350,4489.667,523.352,25.720,10.564,934.393,220.876,7.413,7.943,2004,2.180,1.213,2.317,0.117,-58.928,-76.362,7.148
Cliente_47,3992.970,7.282,14.277,4.732,19.470,4.430,21.166,1.311,5110.750,662.877,90.967,83.703,395.669,658.304,8.121,2.196,2010,4.395,6.192,3.017,0.130,-7.985,66.377,-72.955
Cliente_47,8075.851,8.502,27.414,13.786,78.989,7.714,16.455,1.542,7418.397,660.380,20.799,66.747,428.452,279.179,9.300,2.578,2021,10.240,9.373,1.989,0.089,220.920,-34.840,-72.280
Cliente_47,5259.039,8.558,6.320,10.622,39.341,8.702,43.540,1.907,5034.697,103.690,2.588,72.677,233.176,624.285,6.123,7.855,2023,4.521,4.381,0.595,0.021,2708.446,167.732,28.297
Cliente_48,7046.587,7.494,10.209,3.484,66.680,8.157,16.711,2.576,3444.584,72.868,94.088,56.995,651.255,262.069,9.252,9.709,2018,8.175,15.418,2.930,0.021,-39.424,-59.759,4.942
Cliente_48,133.904,6.010,23.822,1.284,15.816,2.839,27.655,5.119,1427.992,137.520,97.079,20.229,926.592,456.015,4.579,6.926,2014,5.570,18.509,18.552,0.096,-79.163,-50.786,51.264
Cliente_48,213.113,6.879,2.149,13.806,54.248,5.567,30.212,3.719,7487.552,469.789,37.941,44.193,735.929,681.385,6.275,4.445,2020,9.745,12.308,0.156,0.063,16.478,-7.411,-29.167
Cliente_48,7589.651,8.210,23.962,14.831,95.830,4.836,39.397,1.538,9300.239,155.570,49.466,26.271,243.111,255.034,9.109,3.772,2006,19.815,3.903,1.616,0.017,-46.891,4.904,-58.592
Cliente_48,1241.438,6.190,13.032,12.121,14.690,5.204,40.413,5.984,3980.304,190.436,64.464,91.396,35.473,602.547,5.667,4.704,2008,2.823,14.806,1.075,0.048,41.778,1598.605,-16.982
Cliente_48,2364.727,8.627,24.569,10.596,99.281,2.477,42.784,2.519,3081.695,13.821,59.243,72.502,813.313,951.826,2.699,8.888,2015,40.074,5.889,2.319,0.004,22.382,17.031,229.243
Cliente_48,4285.550,9.943,22.766,3.725,94.445,2.778,41.742,4.095,9870.268,501.199,41.470,51.451,631.322,841.674,4.807,7.549,2002,34.000,9.809,6.111,0.051,24.069,33.319,57.055
Cliente_48,2436.214,7.219,7.641,13.154,21.300,4.816,10.792,1.038,8164.077,725.620,4.844,49.374,676.749,13.325,8.468,1.800,2011,4.423,9.618,0.581,0.089,919.301,-98.031,-78.745
Cliente_48,794.817,9.387,22.253,8.061,25.631,6.453,25.257,2.053,16.784,491.962,92.239,69.160,697.774,771.201,3.276,6.726,2012,3.972,8.128,2.760,29.311,-25.020,10.523,105.310
Cliente_48,1376.417,5.671,10.939,3.161,59.396,3.728,44.162,5.527,699.345,925.765,39.098,69.949,645.688,644.753,3.720,7.990,2012,15.933,12.514,3.460,1.324,78.908,-0.145,114.792
Cliente_49,6963.471,7.253,19.108,1.962,98.821,9.469,34.734,0.649,5356.495,930.914,85.823,12.452,929.038,725.689,7.624,7.665,2004,10.436,1.869,9.740,0.174,-85.491,-21.888,0.541
Cliente_49,5250.095,9.072,26.182,1.385,78.523,6.986,36.355,5.942,8471.339,986.885,50.959,66.602,902.746,91.351,4.435,9.435,2000,11.240,16.344,18.900,0.116,30.696,-89.881,112.744
Cliente_49,6545.557,5.928,5.818,11.401,93.892,4.406,29.008,2.084,9798.515,857.243,13.658,24.849,766.543,692.093,6.779,7.702,2019,21.310,7.185,0.510,0.087,81.936,-9.712,13.610
Cliente_49,7330.689,5.295,9.501,0.605,52.591,1.515,26.525,2.504,3197.110,905.298,79.885,21.952,221.156,872.069,6.057,2.045,2003,34.709,9.442,15.709,0.283,-72.520,294.323,-66.239
Cliente_49,1707.172,5.914,11.954,8.945,40.333,4.204,17.517,2.195,3650.873,734.543,30.833,75.572,258.371,931.848,8.705,4.310,2016,9.593,12.528,1.336,0.201,145.097,260.663,-50.494
Cliente_49,3747.139,8.796,9.026,14.820,48.651,3.972,49.447,4.254,6793.342,294.569,67.633,66.315,476.826,766.571,8.276,8.680,2008,12.248,8.603,0.609,0.043,-1.949,60.765,4.881
Cliente_49,7040.768,6.297,10.922,1.904,43.371,1.902,48.302,6.105,7965.856,195.882,55.326,9.854,897.613,601.079,3.012,9.587,2022,22.808,12.639,5.736,0.025,-82.190,-33.036,218.285
Cliente_49,1981.007,9.511,17.984,8.074,90.114,5.112,42.505,1.082,5197.994,144.018,87.604,44.054,123.975,644.343,2.041,6.192,2007,17.627,2.546,2.227,0.028,-49.712,419.736,203.362
Cliente_49,1820.661,7.044,14.859,0.605,99.950,7.285,10.665,0.974,6016.575,520.534,17.637,71.861,136.621,377.633,1.789,1.015,2011,13.720,9.130,24.548,0.087,307.438,176.410,-43.262
Cliente_49,9484.885,8.134,20.511,9.243,83.516,7.527,24.408,4.564,2222.193,572.321,45.182,16.863,535.009,717.725,1.802,1.557,2014,11.096,18.698,2.219,0.258,-62.677,34.152,-13.610
Cliente_50,3953.729,8.327,25.032,10.656,59.315,8.706,39.413,7.328,1.856,404.590,66.193,67.210,644.952,556.504,9.691,2.451,2004,6.813,18.594,2.349,218.042,1.537,-13.714,-74.710
Cliente_50,5383.391,9.006,15.356,1.262,40.367,4.544,10.365,0.293,3006.699,34.959,77.995,51.465,434.223,536.880,9.078,6.062,2014,8.884,2.825,12.166,0.012,-34.015,23.642,-33.221
Cliente_50,4606.567,8.515,21.420,13.049,71.011,2.178,39.038,7.616,9462.200,241.615,86.625,3.280,571.852,812.384,2.626,8.663,2022,32.602,19.509,1.642,0.026,-96.214,42.062,229.898
Cliente_50,1447.863,7.994,11.925,3.096,99.128,7.770,33.027,1.458,5194.911,489.137,65.381,57.725,100.342,489.075,6.392,1.315,2015,12.757,4.413,3.852,0.094,-11.709,387.409,-79.426
Cliente_50,9428.956,6.544,29.453,7.569,78.194,6.223,37.133,0.742,7828.235,688.296,28.246,57.690,64.435,519.382,2.619,9.819,2009,12.564,1.997,3.891,0.088,104.240,706.059,274.865
Cliente_50,8372.329,9.952,10.661,6.181,45.196,8.246,49.539,9.722,6591.917,954.601,65.666,28.099,908.972,585.137,5.992,5.555,2004,5.481,19.625,1.725,0.145,-57.210,-35.627,-7.295
Cliente_50,4998.827,5.617,25.009,14.774,57.506,8.648,15.904,2.124,4449.758,653.144,37.365,74.791,795.430,714.035,8.205,4.272,2006,6.649,13.352,1.693,0.147,100.162,-10.233,-47.931
Cliente_50,4558.390,9.984,7.108,10.059,35.474,7.386,48.016,5.894,5771.138,375.996,12.880,79.640,185.705,790.278,2.107,5.900,2006,4.803,12.274,0.707,0.065,518.321,325.555,179.957
Cliente_50,6015.053,8.533,22.247,12.804,72.674,5.118,27.084,5.261,6951.320,692.103,9.181,18.929,813.055,124.965,2.159,4.807,2023,14.200,19.425,1.738,0.100,106.170,-84.630,122.635
Cliente_50,1459.561,7.391,24.502,14.870,27.558,2.473,43.666,5.638,5227.140,795.530,49.433,48.935,20.727,753.235,2.856,9.507,2006,11.143,12.912,1.648,0.152,-1.007,3534.140,232.872
Cliente_51,9860.209,9.787,12.602,3.293,64.325,8.820,20.842,3.701,8507.920,918.523,29.395,84.679,11.684,14.886,9.993,4.303,2009,7.293,17.758,3.827,0.108,188.072,27.408,-56.933
Cliente_51,3521.819,8.011,3.414,5.896,16.977,3.032,13.963,1.208,8578.204,639.554,95.309,63.833,948.448,190.994,9.504,2.200,2018,5.600,8.650,0.579,0.075,-33.025,-79.862,-76.854
Cliente_51,5382.557,6.080,8.371,10.031,21.216,1.089,11.919,1.460,2901.357,370.781,52.539,8.593,677.356,831.566,7.157,4.180,2015,19.486,12.254,0.835,0.128,-83.645,22.766,-41.598
Cliente_51,2099.185,6.795,13.335,12.397,19.899,4.394,22.720,1.346,4831.764,777.751,72.128,24.764,932.509,8.283,1.381,1.458,2003,4.528,5.922,1.076,0.161,-65.667,-99.112,5.572
Cliente_51,990.992,5.642,21.141,9.272,59.353,9.719,40.075,5.629,2648.243,678.537,92.457,10.270,137.292,425.554,5.038,5.460,2016,6.107,14.047,2.280,0.256,-88.892,209.963,8.371
Cliente_51,8197.813,8.112,16.541,6.585,15.936,4.408,17.227,2.507,23.341,418.826,23.648,57.956,498.307,534.790,2.517,2.534,2011,3.616,14.551,2.512,17.944,145.083,7.321,0.698
Cliente_51,2371.766,5.372,3.046,2.726,67.616,1.945,42.243,5.700,6312.133,458.329,63.928,9.374,685.437,345.716,9.372,9.728,2022,34.764,13.494,1.118,0.073,-85.337,-49.563,3.797
Cliente_51,1881.548,6.275,22.248,14.891,42.654,9.331,37.112,1.377,3936.821,439.521,9.607,29.299,677.097,994.228,7.873,4.042,2018,4.571,3.711,1.494,0.112,204.969,46.837,-48.667
Cliente_51,2997.793,6.909,29.865,6.788,40.017,2.582,41.550,4.896,9230.641,354.647,31.260,93.029,532.877,661.513,9.134,7.112,2009,15.501,11.784,4.400,0.038,197.594,24.140,-22.143
Cliente_51,8326.445,9.518,21.207,0.876,34.593,7.555,32.067,1.950,9291.161,469.197,77.287,81.026,125.567,920.538,2.573,8.486,2017,4.579,6.080,24.218,0.050,4.838,633.106,229.750
Cliente_52,9591.390,5.536,27.480,14.846,22.031,5.460,37.132,3.978,7207.974,701.444,92.981,48.440,41.848,305.052,4.344,6.889,2003,4.035,10.714,1.851,0.097,-47.903,628.949,58.579
Cliente_52,5155.775,6.749,1.200,10.016,47.895,7.136,23.686,1.360,439.067,502.832,43.204,51.477,53.079,97.790,6.852,2.714,2000,6.712,5.740,0.120,1.145,19.148,84.237,-60.394
Cliente_52,8934.285,8.612,23.314,6.871,39.809,2.147,49.058,7.637,1917.876,182.007,62.030,64.743,745.010,14.648,2.890,7.342,2004,18.543,15.568,3.393,0.095,4.374,-98.034,154.020
